TRADER,TRADE_COUNT,PERP_TRADE_COUNT,SPOT_TRADE_COUNT,SHORT_COUNT,LONG_COUNT,AVG_USD_TRADE_SIZE,TOTAL_USD_VOLUME,TOTAL_FEE_AMOUNT,DEFI_INTERACTIONS,Cluster
0x479a380f4deedb9f07d5115f98adfa1cf3063435,2,5,0,1,4,4581.771980123,22908.859900613,4.582230613,0,0
0x5a1d45ca9661167c7995c7de0aeaf3d6187d177d,2,5,0,3,2,4584.313540476,22921.567702379,4.585085579,0,0
0xdae47dfdc1333bfc5a2432c33ac21d8ac11b14d8,2,5,0,1,4,4616.425861624,23082.12930812,4.61688812,0,0
0x30a0cede7563b6e416108caa555e806dd30c3b8c,2,5,0,2,3,4622.573815242,23112.869076211,4.623036211,0,0
0x5d2fc93f6512bc3d32277189e53c43fbf8561b32,2,6,0,4,2,3859.297702164,23155.786212983,4.631619383,0,0
0xb58a3ec1adf36ec3cd3b2010d4c868a8bb567847,2,5,0,2,3,4633.553511851,23167.767559257,4.634009457,0,0
0xd9d554ee591a83619541b3dd701b35196e9d4234,2,5,0,3,2,4642.017991329,23210.089956644,4.642486244,0,0
0x9a21eb694f54465932a1fec3d06233d48ec2e825,2,2,0,1,1,11649.2934987,23298.586997399,2.302997399,0,0
0xb9cdeeb253a659bec27122c7a6e4789b7cc418d7,24,28,0,16,12,834.515650054,23366.438201508,4.816382068,0,0
0xdbc42cd6f585a1cdaf537029d9bda12927fda62a,2,6,0,2,4,3895.08743922,23370.524635321,4.674574521,0,0
0xaa6af7cbfa13e5212bf02130f077b33b9bec53cb,2,3,0,1,2,7797.583163484,23392.749490451,4.679019651,0,0
0x352e7a45199b8718c61a830c8aab5d364fbae5fb,2,4,0,2,2,5851.08272088,23404.330883522,4.681335522,0,0
0xaa7cdaca36d39417f4ff2d1267040f560df80ebd,2,3,0,2,1,7820.410613352,23461.231840057,4.692725257,0,0
0x124808bc5ebd312c1b80c831bd876c3029837c28,22,22,0,11,11,1066.565825307,23464.448156765,5.190489965,0,0
0x20faf9b46c42faa053da8a6ed02a737957fc1651,18,20,0,9,11,1180.916273783,23618.32547566,4.72412246,0,0
0x4335c1939085537fe1479905555853821cd9cbcf,2,8,0,2,6,2970.10524697,23760.841975763,4.752650763,0,0
0xf50407e7888fa10f7472cbc6d74f51f8d6cb8166,2,3,0,1,2,7937.473207753,23812.419623258,4.762959258,0,0
0x6a0f3008db4d7c80bce5d32476ec04773c996729,2,5,0,1,4,4765.761458931,23828.807294654,4.766245854,0,0
0xc42cf73570ba466dbcd3bfa53c315eac1949138a,2,5,0,3,2,4774.517083828,23872.585419142,4.775000742,0,0
0x5a49e8d85c8d1b5ef22591d1127ddfeb8076891a,2,7,0,4,3,3416.074353694,23912.520475858,4.783103058,0,0
0x3d31c8780c027376ab23228d6c93ef9f44f61e54,1,5,0,0,5,4790.00780156,23950.039007802,4.790007802,0,0
0xec53d60cd43b11edc76dc37e4e92ef0d7acffa57,2,2,0,1,1,11995.79500144,23991.59000288,4.79879808,0,0
0xb398648c1944c159120dd2d7f3c8984974b01f0f,2,2,0,1,1,12004.232426851,24008.464853703,4.802173703,0,0
0xbd62cf1a01e7b42706e244ebaac87d0ff0f01d98,12,10,8,11,7,1338.024403762,24084.439267721,3.958937721,0,0
0xfcc643171b763bdcf20c89506d7d66cf130ebc09,2,4,0,3,1,6026.052760734,24104.211042938,4.821333338,0,0
0x3a129bd43493caf400d6a64a678cbeb2a3d7b0ad,2,2,0,1,1,12061.917159978,24123.834319957,4.825249957,0,0
0x5f142e4e9df0adb0e7ce6f4062280a68cd7a2e66,2,5,0,4,1,4840.854860033,24204.274300164,4.841340964,0,0
0x65e978bbc23cba90b3545b450f52fdd4701b5b3b,56,61,0,30,31,396.82823387,24206.522266067,7.287608547,0,0
0xb2bc0dcfa0ca95ec47183997cdd859bd0e00999a,2,4,0,1,3,6061.009316839,24244.037267356,4.849292556,0,0
0x3f1518375235b8a0f0c3b1cd0c7bacb89c9d6bd2,2,3,0,1,2,8094.852196533,24284.556589599,4.857397599,0,0
0x261ced0db630d011f952160b2992590666383254,2,2,0,1,1,12149.441301743,24298.882603487,4.860263087,0,0
0x4ac861a854a08f817a1180b225c7db015adf8e53,3,6,0,2,4,4067.250511552,24403.503069313,5.039065313,0,0
0x89f198c3d22a3db82e85d3a7664e386fc7520145,2,7,0,4,3,3487.067947829,24409.475634802,4.882382802,0,0
0x6bfd64c3d17324e3ddc7546a5cb1f635bd503e9e,2,7,0,4,3,3487.797707148,24414.583950036,4.883409636,0,0
0x8f1633a62e9fc71ffab0bf4a41fdd7222fef919f,2,7,0,5,2,3496.792667336,24477.548671354,4.895867754,0,0
0x54e249ef64b7a9db240cb36c504774bb20a1848f,2,3,0,2,1,8165.708382669,24497.125148007,4.899917207,0,0
0x55af4f3e89d7a3ddd7a70537be43466ff8a2c3d2,3,9,0,5,4,2724.667349778,24522.006148006,4.904913606,0,0
0x6b5fbdb6f54a7f0f44dadd0e2c8780f90eefba3b,4,11,0,5,6,2230.258789134,24532.846680474,4.907061674,0,0
0x8c9fab911d0541001a4b0065eb6f475048da45be,8,12,0,5,7,2052.270267526,24627.243210316,4.925947116,0,0
0x47a727c17bd4b72dd46cab7860222be0500e3463,2,5,0,3,2,4929.02169648,24645.1084824,2.4795176,0,0
0x0b032e5b8b4aa9248d692d2aaa98cf603922669d,2,2,0,1,1,12330.615847,24661.231694,2.570306,0,0
0xa47268c19ab260c1f3b95a6f35ae506721adc0e3,2,6,0,3,3,4112.346067259,24674.076403552,4.935314192,0,0
0x1e95de12aa5a536e7d84a5edb4ba297b2b038c46,2,12,0,5,7,2056.92287455,24683.0744946,2.4825054,0,0
0x01453601d49f97bb6bab547bd667c97e4ddb5f75,3,6,0,3,3,4127.866399606,24767.198397633,4.953936033,0,0
0xffcc87e863366480a94fc73aad332a0cc5912d5f,4,6,0,1,5,4156.098950892,24936.593705353,4.987826153,0,0
0x33db4bce3344758cebc7ea729ed3bb975bfce74f,2,5,0,2,3,5001.878299137,25009.391495687,5.002375687,0,0
0xf7104fb1c6532fc71691ea843d54c75b830f7cad,2,7,0,1,6,5475.416508156,38327.915557091,7.666349091,0,0
0xbfb67ba4588c1bb1969c1de501a071cd2aceeffc,2,3,0,1,2,12785.582729877,38356.748189631,7.672119231,0,0
0x9295a51ecc9f646f043de8eb69412ec1227789a0,3,6,0,3,3,6392.9942136,38357.9652816,1.3937184,1,2
0x95f048c625f77ccf8a363fbb33a54babe66ab081,2,5,0,2,3,7694.921891623,38474.609458115,7.695696515,0,0
0x1386fad968239a97f149d6357685b187d02a8de5,2,5,0,4,1,7717.17691181,38585.88455905,7.71794145,0,0
0x55826be41c303f71ce48c72d30d0dfa3a2bd31af,2,6,0,3,3,6442.672601977,38656.03561186,7.73198386,0,0
0xe81e25307fbf6996932743db91022538f12251ab,50,32,19,28,23,762.098061551,38867.001139109,4.968447909,1,2
0x30db870d9fffdcca668aecdbd13a50139b6a0627,4,13,0,5,8,2997.305320969,38964.969172595,7.793774195,0,0
0xd89aa66486e98934836e4f131e93fd3d14d7d8cf,2,11,0,7,4,3542.849386121,38971.34324733,7.79504973,0,0
0x5735e24e27f31055c79390cc1670e86d952b04e4,3,8,0,4,4,4893.324203197,39146.593625573,7.830102373,0,0
0x1fdc625828241baa152272182b868025e643e85e,58,65,0,34,31,603.293424507,39214.072592936,9.775168256,0,0
0xa48d7c260fa6e03606c70f7cfc6dc3d7507664bd,2,6,0,3,3,6563.451104459,39380.706626756,7.876935556,0,0
0xdd5e2bf0e1344cc2d8116f74754113cc52f27fe5,3,11,0,6,5,3585.835727633,39444.193003963,7.889622363,0,0
0xb942153256797c074d932c051594285ba2c171ad,17,0,53,53,0,747.216396415,39602.46901,8.10099,0,0
0xcaf47b4b667f8827fb69d9c15e8af0992adc7da0,6,9,0,2,7,4468.359644827,40215.236803444,8.043631844,0,0
0x7f8fda9c12107712239af7bcd63bfb46e7a5048e,31,37,0,18,19,1091.253736612,40376.38825465,8.05604693,0,0
0x12767ad27a395aca63e7c51a133fb81cda10497a,6,14,0,4,10,2892.590049081,40496.260687135,8.185658335,0,0
0xb65e7eb43fa6785ae82d8ae5f15df46dc43d98ed,36,42,0,23,19,964.957400086,40528.210803604,8.207938484,1,2
0x64a466a5aacbdbeb3d78bbc2533c71e4f970a904,4,7,0,2,5,5791.545529938,40540.818709568,8.108970368,0,0
0x1c920ccdcb4e8a75417075d5a591b2ed99c4963d,14,9,10,9,10,2137.452361647,40611.5948713,8.1231305,0,0
0x54a579906aac662c5caa1a53a6c9a49e74486847,2,5,0,3,2,8140.374911315,40701.874556575,8.141192975,0,0
0x584ebd219055a16be712fb3917a8bb4494a66739,2,5,0,3,2,8154.29468256,40771.4734128,4.0925872,0,0
0xe22a3bc5f16e2454af86bf814553253fbccf52eb,3,4,0,2,2,10194.090951897,40776.36380759,8.15608919,0,0
0xb55627038405fad21a7ec07a6a3e9ea9ac5b5131,8,16,0,8,8,2552.474421862,40839.590749788,8.168734748,0,0
0x856172be4597ebeaf2dd96e3df0064c1de4dcb6a,8,17,0,9,8,2415.29827545,41060.070682654,8.260456414,0,0
0x42c0f0273a6cd448b44ed8dc966a62ddd4bfb5a7,2,4,0,3,1,10285.173304355,41140.693217418,8.228964618,0,0
0x1b47f7c587a894f56ae73baed926f16d1bfa2978,2,6,0,4,2,6869.906162645,41219.436975869,8.244714669,0,0
0xc799cf28bc38dc25fa518c78b23615fb0f315872,30,61,2,12,51,655.323065206,41285.353107981,3.187902381,0,0
0x6c44c44b5b95d23d9593ffe3cf1d48d6b388f9d7,26,30,0,14,16,1390.045250465,41701.357513937,8.653854337,0,0
0x486df442dcd3653c8ed62ff9d95705b33abbf299,54,25,33,10,48,721.637084488,41854.950900292,10.500919332,0,0
0x17a371c37a687d6e34adcc3ffba4fa6c4d72d833,2,8,0,2,6,5258.252388802,42066.019110416,8.414046416,0,0
0x5db2cd04f2bba7c79c77a927328236737af9c994,5,15,0,6,9,2808.605363633,42129.080454502,8.758564902,0,0
0xceeef8ed1fba06c967514d9349a34ad0b73f5344,3,6,0,2,4,7046.595346931,42279.572081584,8.456760784,0,0
0xf517639a8872e756ac98d3c65507d2ebc25cc032,9,13,0,6,7,3258.950423459,42366.355504961,4.922106561,0,0
0x031d7c5fc4d15165b087f7970e07ab414d62a058,2,9,0,6,3,4718.527966232,42466.75169609,8.49420249,0,0
0xd7a77d909c674a909da237afc99172e7089303b0,146,154,1,57,98,274.370303303,42527.397011989,15.151874589,0,0
0x7f16edcced1c1070270fda0573e063000ee711a6,7,16,0,6,10,2660.957422027,42575.318752428,8.515924588,0,0
0x79b76f555b130282faec49af6507872c0ca90d5e,1,5,0,0,5,8519.465093019,42597.325465093,8.519465093,0,0
0x9796bf4f0be2daa10cf895cac007016174ec7a9c,32,32,0,15,17,1333.293936767,42665.405976537,5.739990857,0,0
0x2c44153cf67ad0eeaad0412159bec61ae0411cb1,164,166,1,79,88,255.75189778,42710.566929198,15.584447398,0,0
0x6ed6341dfea89f4580d26bdd5e42167c9e713b7f,2,4,0,3,1,10695.820879426,42783.283517704,8.557517704,0,0
0xb2ceaecf1c00fcc2b7ee00edd20cc640f8b89969,7,0,31,31,0,1383.988630774,42903.647554,8.582446,0,0
0xe8e005e11626ea5836c9c1b68bb56d8b80923faf,2,6,0,3,3,7168.915146907,43013.490881444,8.603563044,0,0
0xb444d47531671a382ab215b99abcfad32f7ae264,2,9,0,5,4,4785.1755354,43066.5798186,8.6141834,0,0
0x2c641c671d2bbd6ffc019c9f8ba57aad60f3e7a3,571,572,0,279,293,76.494375331,43754.782689341,60.357721541,0,0
0xcd79272e57a870c0b1f69a8c840244364c4a0260,32,40,0,19,21,1093.911292124,43756.45168495,9.26281435,0,0
0xcd79272e57a870c0b1f69a8c840244364c4a0260,82,123,1,58,66,1595.248532368,197810.818013599,40.649958399,0,0
0x2b4581342f36d46eb0b0718275b26035f1706051,2,37,0,19,18,52402.747797907,1938901.66852257,387.821194172,0,0
0x429ef3951e3734f56f43d3066bc913b2b4a8a94a,187,427,0,208,219,4545.314531337,1940849.30488077,131.521311969,0,0
0xe69e22bf9404433666b068cfbe449e743fcf9e6e,35,210,0,102,108,9377.834345443,1969345.21254301,393.901545409,0,0
0xb252741b9bf61257bf749b98b978579701ade041,40,116,21,71,66,14642.555182774,2006030.06004008,402.016727277,0,0
0xca2d96a92c12c6ec81aa2451af0104d5a751aab4,1873,1599,448,1018,1029,1064.460721582,2178951.09707746,437.155532661,0,0
0xe05c6c964c191ea17ec8888e496d7e4b612c07af,88,519,0,268,251,4316.112133899,2240062.19749353,424.352367206,0,0
0xd5bc6fd7e78ce2eb7001ffebe6730326c5cf0064,9,101,0,54,47,22295.786241827,2251874.41042454,450.419925335,0,0
0xf098bc4aef67ea6ec518300495604fc04dc2bbc6,19,195,0,53,142,11608.296178555,2263617.75481814,452.753629745,0,0
0xc50d67d7229fcb41670e5d023b43f156d997223b,321,43,303,176,170,6856.743924797,2372433.39797963,470.640334831,0,0
0x30e6f24932a007ad936492f6ec7e35b61a404bd1,4,80,0,51,29,31596.473327208,2527717.86617663,505.593110229,0,0
0x020f082fad44c4dd5d8de9cb5e0688cf5f1703b3,25,241,0,117,124,10587.012424029,2551469.9941911,451.609772296,0,0
0xb4a04f60522a539caa55e9ce74c9bb3e6f2253f0,82,230,0,125,105,11106.197511635,2554425.42767614,372.125697337,0,0
0x174caf101aff8463e0ae105f321ef0fdebae0db6,2303,1600,746,1171,1175,1097.481246063,2574691.00326303,516.740008627,0,0
0x359e58dd7d6b74e8c80832fa627d1d357caeece8,6049,6065,0,3045,3020,435.882037306,2643624.55626193,537.327572853,0,0
0xf2a21d3a32b6c88d09fa88480a28b81fea2ed37a,2,74,0,39,35,37163.96591448,2750133.47767155,550.084804748,0,0
0x45712d118623c2863446c4e9df2f0bdeffebafb6,10,119,4,53,70,22381.275213711,2752896.85128649,550.626644493,0,0
0xdc6483b7c1cdb2fa4bfed2cc1af9f11e66382a27,20,171,0,137,34,16172.410791273,2765482.24530762,553.151861617,0,0
0x16974316fe0f08352e093703f9a4b650ca45efda,17,80,124,129,75,14099.749562022,2876348.91065252,358.804570522,0,0
0xf79ac4339acb5fc523e022df99b17b3ecb9a3b8b,682,465,373,442,396,3435.310119358,2878789.88002216,576.033676717,0,0
0xf79ac4339acb5fc523e022df99b17b3ecb9a3b8b,4,5,0,3,2,531.511707029,2657.558535143,0.6268943429,0,0
0x7272576274754b58d6c9e4bcd445d96631a314fe,58,75,75,89,61,19263.586398849,2889537.9598273,566.037145297,0,0
0x4a4037e53306f284cf214b733e9a54d6a5939818,170,223,211,223,211,6944.507950609,3013916.4505641,126.641457702,0,0
0xc273ac78b9a86d2c41c62bd6fe2f08b1a9315980,2,76,0,17,59,39970.138506274,3037730.52647682,607.564707218,0,0
0x96b1930fc13771d9e7d64e8a2ea659d787108a98,61,565,0,271,294,5720.078284055,3231844.23049108,420.992186998,0,0
0x43238e0dbe4e69ce5691d86207dae2cffa352ce0,229,649,0,308,341,5339.969833354,3465640.42184706,672.632204415,0,0
0x55baf8e9b4f24d6a404cd9f7d306f20b790d8511,5488,5507,0,2803,2704,651.097679498,3585594.92099649,1295.094430893,0,0
0x7b8529dfd37b7483faae2bfd3051a52b32e9a23b,1990,2471,2,1294,1179,1460.100569114,3610828.70741786,757.282362258,0,0
0x41be31f731a72b1fc5253c4d3e33167a67dd18cd,2666,1455,1327,1372,1410,1303.951187453,3627592.20349388,603.674289878,0,0
0x7d5b621d1d76ec38c95e1e05f887ec38ea7fc5c1,5109,5357,0,2663,2694,690.797521703,3700602.32376149,697.620119488,0,0
0xf63145e69cea5c3854ba12d90ceea23731342751,42,205,0,107,98,18550.451751692,3802842.60909676,639.54750476,0,0
0x4905107fb12ecf6281fce0c5bf785e2fa25b1425,390,1262,0,607,655,3229.929936062,4076171.57931013,815.316075809,0,0
0xc965089b52cb8ee7abc28d22f915c59264d7c8a9,4437,5114,0,2177,2937,823.272989606,4210218.06884335,308.012464151,0,0
0x77a44b15d5ad00fc7b8d6fea6ec1fa61a3be2759,460,844,0,317,527,4989.908700232,4211482.94299541,842.35510781,0,0
0x3c81ad453858721bc2caecfaf52af6cbaa17ac5b,279,1212,0,605,607,3574.455906163,4332240.55826998,866.814050102,0,0
0xa200dd611ce4fffe569a21df1f7598bc6b057e8a,4218,4466,2,2233,2235,973.63193927,4350187.50465655,12.853885754,0,0
0xdbf679bd9a488034a00de2f8d724546c39cb45e0,16,214,6,98,122,20042.400157012,4409328.03454274,881.94586194,0,0
0x93c4c378bc6ff00cd4cd11c7162436053b892977,4214,4857,258,1032,4083,930.091234305,4757416.66347016,1098.958358883,0,0
0x21387a57a16186737599447802a3dab57df17c45,241,356,231,255,332,8301.178982212,4872792.06255846,421.917008057,1,2
0xf25b9b677fc22acd0119a5fa9821b299413b1398,528,459,389,401,447,6056.027320197,5135511.16752706,601.471039457,0,0
0xc444a63761d6914d106d5b4e0f653ceb679b3ab1,6182,6737,0,3374,3363,799.602375638,5386921.20467444,83.57742832,0,0
0x442c4b2bf9b985ef4b447fd77be5ff33cbab2d6e,459,578,0,330,248,1076.113566727,621993.641568,0.267132,0,0
0x442c4b2bf9b985ef4b447fd77be5ff33cbab2d6e,6181,6459,0,3246,3213,865.280954121,5588849.682668,0.125332,0,0
0x8a684bebb8e93acfee68eb2c9f20bfa1bd6ee9d2,146,262,140,212,190,13992.79792273,5625104.76493755,1017.49916025,0,0
0x31e809425f72cd479e12be0760a7d7c7d599f6f9,2853,3174,444,1729,1889,1719.390569506,6220755.08047219,1252.438475395,0,0
0x77d7986bfa74c1877e0b6aa4ea423e1de5cbc6bd,257,1619,0,830,789,3854.367823516,6240221.50627314,734.818598937,0,0
0x1ba3f78ffad0fb2e84cd1cb2e764f893a6bdc927,9420,9448,0,4723,4725,667.72255091,6308642.661,0.0,0,0
0x1e5f4513728a1561d6f6dadd6880d09965db85d6,1039,1733,0,611,1122,3719.32173683,6445584.56992697,1315.359765369,1,2
0xcf8729725b022d6c8e5a919634c1c7f49c3b708a,5352,0,8694,4325,4369,776.939213626,6754709.52326761,947.022875614,0,2
0xa57d4a794f62ceecd03017b2f37e4bcf100af8cd,1,0,2,0,2,25.381602537,50.763205073,0.125365073,0,0
0x7440a4976e3fdfc6e59e1bd41e4cf3c4d7ed7a4c,4,3,1,3,1,12.691433114,50.765732455,0.3053204553,0,0
0x1f95a3287388b6f19b9dd5cf2d366c1848abb81a,1,0,2,0,2,25.402642537,50.805285073,0.125365073,0,0
0xa879b4fef26dfd1cd35843ddd6071f2bc63ebfb7,1,0,2,0,2,25.433222549,50.866445097,0.125485097,0,0
0xdb199d487ab9774456b280be5f8604e4635f06f7,1,0,2,0,2,25.486802537,50.973605073,0.125365073,0,0
0x29d6f812e973dcbbc2e28d3c24c4baf371afd893,1,0,2,0,2,25.497322537,50.994645073,0.125365073,0,0
0x5f0eb11a1232a771fcb91f7f796a5ee4cb217217,1,0,2,0,2,25.497322537,50.994645073,0.125365073,0,0
0x5b0c051ce00065ec2d7ff813de60fedfe23ba99d,1,0,2,0,2,25.497322537,50.994645073,0.125365073,0,0
0x24a9b27a5a7cc1aa2f73eb7765829cb95bf41c8e,1,0,2,0,2,25.497322537,50.994645073,0.125365073,0,0
0x7e646d9f5ee2947c66e87aa414f8a5e7b26dd380,1,0,2,0,2,25.549922537,51.099845073,0.125365073,0,0
0xfa6b1a941c8f9515ab2122b47b4c806efb13b7b9,1,0,2,0,2,25.569982549,51.139965097,0.125485097,0,0
0xb03ae245b2bb3526fdb511954b3775f11db12458,1,0,2,0,2,25.613042537,51.226085073,0.125365073,0,0
0x0eb1378358bac9d4e17e65237a452b885da150de,1,0,2,0,2,25.644602537,51.289205073,0.125365073,0,0
0xf704d714ec68a378dfe0c24825932b9dd38d1ccc,1,0,2,0,2,25.676162537,51.352325073,0.125365073,0,0
0xfbbd5070addc38f53f95bc5259c2d0f9e90a92eb,1,0,2,0,2,25.728762537,51.457525073,0.125365073,0,0
0x30214f9addec9b817e34fc99f0455ed16b208fcf,1,0,2,0,2,25.781362537,51.562725073,0.125365073,0,0
0x72d866c3b9b1a40cc1e4e931d09f10deb1a5a0dc,1,0,1,1,0,51.76424,51.76424,0.15576,0,0
0x5fd4a9c4143aaa37ff62fa14b5877207e95400d5,1,0,2,0,2,26.021437988,52.042875975,0.0798759752,0,0
0x18eb9201bd20d2fa1bc4405c88a248302983ee97,2,0,2,0,2,26.851971394,53.703942789,0.2139427886,0,0
0xa4b90b89c3936a7ac43699a371eebbcb9af6cd5d,3,0,3,2,1,17.90344026,53.71032078,0.1614807802,0,0
0x9bbb378a878a498de61b037188ec2a804d653ba0,2,2,0,1,1,29.231097742,58.462195483,0.2046374833,0,0
0x934843c962bc2990b0bb9242c5e17f64954a8a4c,1,1,0,1,0,59.008746,59.008746,0.118254,0,0
0x247fb02818eeedba963753fc5e30edf634b6bfd3,1,0,1,0,1,59.558175635,59.558175635,0.1781756351,0,0
0xa159ed5cd26e2a05b322d57d57fe952e305ee973,3,0,4,2,2,14.898116891,59.592467565,0.2705161152,0,0
0x4e481165b434eb76d09e82bd16b6b649c01c664a,2,2,0,1,1,29.829031936,59.658063872,0.238655872,2,2
0x941db566d08175e74b770e9ec93e3af0fc121e86,2,1,1,0,2,29.874545809,59.749091618,0.2380916183,0,0
0x2e65ebe0a65db6304ecc5a2720fc33b0729b0f0c,2,2,0,1,1,30.77737635,61.554752699,0.2462406993,0,0
0x053798c1f0487c5671efa3d8892edcf1a7b2b401,2,2,0,1,1,30.786008316,61.572016633,0.2463126329,0,0
0x3897a4701f7da780384c4ba44ef30ed7b18c3830,2,0,2,2,0,31.5981,63.1962,0.2538,0,0
0x6408f0b3313d9c63b5e234b4a6371cba1a83a082,2,2,0,1,1,31.700056687,63.400113374,0.2536253739,0,0
0xe5d13f61120227e1a1c748125a518adf423aa833,2,2,0,1,1,31.716496552,63.432993103,0.2220411034,0,0
0x837e7f3d1ec0feae6c0b70462fab24d07f4bde67,2,2,0,1,1,31.756542708,63.513085416,0.2540774163,0,0
0xc8028afef184d631694c653570359bb39ccfb058,1,0,1,0,1,64.096019204,64.096019204,0.09601920384,0,0
0x31269b8763b591771ca11706349b77e3f630152d,2,2,0,1,1,32.221966875,64.44393375,0.2255697504,0,0
0x3d3da8f6d0f171a953b4ca7fef98e57cdc7184f7,1,1,0,0,1,64.681129826,64.681129826,0.129129826,0,0
0x13f7a3f7cb7e557fd8816e0b36e53d0fbcf00746,1,0,1,1,0,64.77486,64.77486,0.26014,0,0
0x92d2d191bf44ae6aa57ed11aab1e35bd223d4ba3,2,2,0,1,1,32.493486997,64.986973995,0.2599739948,0,0
0x4c34597ccfc209c5ea390409a0fa3987c51210e8,2,2,0,1,1,32.559419017,65.118838034,0.260502034,0,0
0xccc3ace09f5b4267d4ad62b2331acfc95887b55f,2,2,0,1,1,32.747546205,65.49509241,0.5240124105,0,0
0x93d08ff4382a25a6c5a62b2a41d355c91bf0795c,1,1,0,0,1,65.614732386,65.614732386,0.08193238648,0,0
0xd84bd5e0ff2c45d354c4afe6ce90794c4ab81a88,2,2,0,1,1,33.246618661,66.493237323,0.5319893227,0,0
0x7cbc6276df0a35836fe496245a5e07f3620ffdd3,2,2,0,1,1,33.792566969,67.585133939,0.2702539388,0,0
0x42898484048c5712bd36db1d4841dcdabede644c,1,0,1,0,1,69.035095019,69.035095019,0.275095019,0,0
0xe2398d77238b24b21a03ffedae8427eca1b7b428,2,2,0,1,1,35.111994046,70.223988091,0.2809240912,0,0
0xb79e0fd28cd4ef54a436ae8ca9d5126c3a8768ae,4,4,0,2,2,17.56551138,70.26204552,0.2301533199,0,0
0x279acd397a2fbe661aa76df36ccd0f6e6c8b27c0,2,2,0,1,1,35.175088259,70.350176518,0.1969997176,0,0
0xfedc8409ca8b4fa065cb02ec62e552ed7c75d150,2,2,0,1,1,362.653386366,725.306772732,0.5275487321,0,0
0x3fa575ba16fc8c6574e7c1412d870f8199c4a7f2,2,2,0,1,1,363.390570438,726.781140876,0.5286208762,0,0
0xfa1d15e2a19f4cfb29ba9d05d2990565d2a25e1a,2,2,0,1,1,365.744361199,731.488722397,0.5852503973,0,0
0x7099057a21c83643561c2a3d5a3f0c3ced819ad3,2,2,0,1,1,365.969973278,731.939946556,0.5856105557,0,0
0x47d7590d2904ec83a25d3a5f610db04efb130446,2,2,0,1,1,366.937090598,733.874181196,0.5337811962,0,0
0xe79bb28ada03b32b3731866b17bb7419d4fda009,2,2,0,1,1,368.022456779,736.044913559,0.4076735587,0,0
0x8a52c27812f00eb8e3b2c8119d33ee0124026d37,2,2,0,1,1,368.161030659,736.322061318,0.2921213183,0,0
0x2b393b0ca201424b80449e2483c0a50bb78afab3,2,2,0,1,1,369.314940768,738.629881536,0.2954815363,0,0
0x6b46d431a4baa979699a119f5bb3dfb878c17a5b,2,2,0,1,1,369.329938306,738.659876612,0.2462446121,0,0
0x425443cbd99efe3ab532c78cb69827a0af5a7940,7,7,0,3,4,105.690567976,739.833975829,0.4403098286,0,0
0x262b131ced17fbdfffccaa9461c6836ea23a140e,2,2,0,1,1,370.503396645,741.006793291,0.1890128106,0,0
0x607a1a997c1fdb596bf9903a8c2d2252e40dbed6,4,4,0,2,2,185.296432216,741.185728862,0.3150928622,0,0
0xb5a506daa98f432a3ebe40aca0bb7744480af8ad,1,0,2,2,0,370.785828,741.571656,0.148344,0,0
0x5260b304ef19f7258224a13e13532224377ad3fe,2,2,0,1,1,371.069928934,742.139857868,0.5138198678,0,0
0x40eb3d8871256116bebd8558a0637101ba4f7c90,1,0,1,1,0,744.511068,744.511068,0.148932,0,0
0x8faf6e0f583896b2e7b320d5056ada59259c9d3b,3,3,0,1,2,248.409291208,745.227873623,0.3263556229,0,0
0xc92db3bcd8f5456c621c2b5ef7455b654ae21758,1,1,0,0,1,748.023909422,748.023909422,0.2671094219,0,0
0x4df0bc9a57fedceef0e2579259cbb6e3e484be03,2,2,0,1,1,377.519995458,755.039990917,0.5491749166,0,0
0x986ec36635dfaf34a98ea711ee8903b77d9d1e58,3,3,0,2,1,253.148223771,759.444671314,0.1974713143,0,0
0xf1bded3125a5ff15ed56e10b05e795e748c5d464,3,3,0,1,2,253.354040272,760.062120815,0.4560328154,0,0
0x33c604508f32e2ba5a25b13924d052671042c3ff,5,0,5,1,4,152.088174966,760.440874831,0.875434831,0,0
0xb1775c471044ec92803af2f177a2850c4f38254f,3,3,0,1,2,254.444322284,763.332966853,0.3815588526,0,0
0x141a298b0559b5108219a81c77075d8ca13c8c74,2,0,2,1,1,383.880190988,767.760381976,0.2193819764,0,0
0x9d048412db02e764a7c8387a8be506d74f11b807,2,2,0,1,1,384.585318649,769.170637297,0.6993372975,0,0
0x0c9ccbada1411687f6ffa7df317af35b16b1fe0c,482,482,0,240,242,187.182305432,90221.87121814,97.39618134,0,0
0x0c9ccbada1411687f6ffa7df317af35b16b1fe0c,1,1,0,0,1,777.890578116,777.890578116,0.1555781156,0,0
0x4711ad3879633ae7fdde20211467027aabbdc571,3,3,0,2,1,259.625740727,778.87722218,0.6475821804,0,0
0x0dc2e2ce90e814c0cfb655438237bd747d2247f3,2,2,0,1,1,390.333172208,780.666344416,0.5678164161,0,0
0xa02b52261d6f3e0f4abc760ec0f960709647a336,13,13,0,6,7,60.057624975,780.749124674,1.858610674,0,0
0x895320c3dc0e76ed824718014d943c5cb296b4fc,13,13,0,7,6,60.381770698,784.963019069,1.600667069,0,0
0x442348cafb5a632338845be0b63f9756fc9d0949,2,2,0,1,1,392.809963991,785.619927983,0.2618999828,0,0
